session_id,timestamp,t_sec,intensity,mvc_percent,rula_score,deltaE_work,E_fixed,E_recover,E_norm_fixed,E_norm_recover,fatigue_fixed,fatigue_recover,slope_5min_per_s,is_rest_like,subject
subj2_mid,2025-10-15 10:05:30,3930,mid,2.35,1,0.0,11213.71,10616.43,0.0111,0.0105,low,low,-0.0772,1,subj2
subj2_mid,2025-10-15 10:06:00,3960,mid,3.24,1,0.0,11213.71,10536.37,0.0111,0.0105,low,low,-0.0591,1,subj2
subj2_mid,2025-10-15 10:06:30,3990,mid,3.93,1,0.0,11213.71,10460.16,0.0111,0.0104,low,low,-0.035,1,subj2
subj2_mid,2025-10-15 10:07:00,4020,mid,7.57,2,0.0,11213.71,10401.66,0.0111,0.0103,low,low,0.0034,1,subj2
subj2_mid,2025-10-15 10:07:30,4050,mid,4.29,1,0.0,11213.71,10328.13,0.0111,0.0102,low,low,0.0105,1,subj2
subj2_mid,2025-10-15 10:08:00,4080,mid,4.4,1,0.0,11213.71,10255.64,0.0111,0.0102,low,low,0.0087,1,subj2
subj2_mid,2025-10-15 10:08:30,4110,mid,2.28,2,0.0,11213.71,10173.87,0.0111,0.0101,low,low,0.0029,1,subj2
subj2_mid,2025-10-15 10:09:00,4140,mid,0.15,1,0.0,11213.71,10082.98,0.0111,0.01,low,low,-0.0059,1,subj2
subj2_mid,2025-10-15 10:09:30,4170,mid,5.18,1,0.0,11213.71,10015.75,0.0111,0.0099,low,low,-0.0023,1,subj2
subj2_mid,2025-10-15 10:10:00,4200,mid,0.49,2,0.0,11213.71,9927.8,0.0111,0.0098,low,low,-0.0077,1,subj2
subj2_mid,2025-10-15 10:10:30,4230,mid,3.6,1,0.0,11213.71,9854.52,0.0111,0.0098,low,low,-0.0096,1,subj2
subj2_mid,2025-10-15 10:11:00,4260,mid,1.41,1,0.0,11213.71,9772.06,0.0111,0.0097,low,low,-0.014,1,subj2
subj2_mid,2025-10-15 10:11:30,4290,mid,2.13,1,0.0,11213.71,9693.49,0.0111,0.0096,low,low,-0.0149,1,subj2
subj2_mid,2025-10-15 10:12:00,4320,mid,1.86,2,0.0,11213.71,9614.39,0.0111,0.0095,low,low,-0.0074,1,subj2
subj2_mid,2025-10-15 10:12:30,4350,mid,7.67,2,0.0,11213.71,9561.06,0.0111,0.0095,low,low,0.0057,1,subj2
subj2_mid,2025-10-15 10:13:00,4380,mid,2.28,1,0.0,11213.71,9484.82,0.0111,0.0094,low,low,0.0078,1,subj2
subj2_mid,2025-10-15 10:13:30,4410,mid,4.19,1,0.0,11213.71,9417.32,0.0111,0.0093,low,low,0.0096,1,subj2
subj2_mid,2025-10-15 10:14:00,4440,mid,0.93,1,0.0,11213.71,9336.49,0.0111,0.0093,low,low,-0.0001,1,subj2
subj2_mid,2025-10-15 10:14:30,4470,mid,18.78,3,0.0,11213.71,9331.38,0.0111,0.0093,low,low,0.0336,0,subj2
subj2_mid,2025-10-15 10:15:00,4500,mid,21.71,2,51.21,11264.92,9382.59,0.0112,0.0093,low,low,0.0566,0,subj2
subj2_mid,2025-10-15 10:15:30,4530,mid,18.92,2,0.0,11264.92,9378.02,0.0112,0.0093,low,low,0.0729,0,subj2
subj2_mid,2025-10-15 10:16:00,4560,mid,22.38,3,71.45,11336.37,9449.47,0.0112,0.0094,low,low,0.0844,0,subj2
subj2_mid,2025-10-15 10:16:30,4590,mid,21.37,2,41.07,11377.44,9490.54,0.0113,0.0094,low,low,0.0873,0,subj2
subj2_mid,2025-10-15 10:17:00,4620,mid,16.88,2,0.0,11377.44,9477.22,0.0113,0.0094,low,low,0.0736,0,subj2
subj2_mid,2025-10-15 10:17:30,4650,mid,20.98,1,29.41,11406.85,9506.63,0.0113,0.0094,low,low,0.0742,0,subj2
subj2_mid,2025-10-15 10:18:00,4680,mid,18.36,2,0.0,11406.85,9499.63,0.0113,0.0094,low,low,0.0527,0,subj2
subj2_mid,2025-10-15 10:18:30,4710,mid,17.62,2,0.0,11406.85,9489.46,0.0113,0.0094,low,low,0.0276,0,subj2
subj2_mid,2025-10-15 10:19:00,4740,mid,22.16,1,64.92,11471.77,9554.37,0.0114,0.0095,low,low,-0.0019,0,subj2
subj2_mid,2025-10-15 10:19:30,4770,mid,22.85,2,85.56,11557.32,9639.93,0.0115,0.0096,low,low,0.0009,0,subj2
subj2_mid,2025-10-15 10:20:00,4800,mid,22.1,3,63.13,11620.45,9703.06,0.0115,0.0096,low,low,0.0072,0,subj2
subj2_mid,2025-10-15 10:20:30,4830,mid,22.3,1,69.12,11689.56,9772.17,0.0116,0.0097,low,low,0.0075,0,subj2
subj2_mid,2025-10-15 10:21:00,4860,mid,20.93,2,27.91,11717.47,9800.08,0.0116,0.0097,low,low,0.0116,0,subj2
subj2_mid,2025-10-15 10:21:30,4890,mid,23.25,2,97.5,11814.98,9897.58,0.0117,0.0098,low,low,0.0183,0,subj2
subj2_mid,2025-10-15 10:22:00,4920,mid,20.21,5,6.21,11821.19,9903.8,0.0117,0.0098,low,low,0.0088,0,subj2
subj2_mid,2025-10-15 10:22:30,4950,mid,25.27,2,158.01,11979.2,10061.81,0.0119,0.01,low,low,0.0162,0,subj2
subj2_mid,2025-10-15 10:23:00,4980,mid,20.72,1,21.56,12000.76,10083.37,0.0119,0.01,low,low,0.0078,0,subj2
subj2_mid,2025-10-15 10:23:30,5010,mid,23.58,3,107.26,12108.02,10190.63,0.012,0.0101,low,low,0.0019,0,subj2
subj2_mid,2025-10-15 10:24:00,5040,mid,18.64,2,0.0,12108.02,10184.4,0.012,0.0101,low,low,-0.0052,0,subj2
subj2_mid,2025-10-15 10:24:30,5070,mid,19.48,2,0.0,12108.02,10182.04,0.012,0.0101,low,low,-0.0078,0,subj2
subj2_mid,2025-10-15 10:25:00,5100,mid,17.71,2,0.0,12108.02,10171.54,0.012,0.0101,low,low,-0.0139,0,subj2
subj2_mid,2025-10-15 10:25:30,5130,mid,22.13,1,63.83,12171.85,10235.37,0.0121,0.0102,low,low,-0.0098,0,subj2
subj2_mid,2025-10-15 10:26:00,5160,mid,20.36,1,10.69,12182.54,10246.06,0.0121,0.0102,low,low,-0.0119,0,subj2
subj2_mid,2025-10-15 10:26:30,5190,mid,19.94,1,0.0,12182.54,10245.78,0.0121,0.0102,low,low,-0.0094,0,subj2
subj2_mid,2025-10-15 10:27:00,5220,mid,22.81,3,84.3,12266.84,10330.08,0.0122,0.0102,low,low,-0.0071,0,subj2
subj2_mid,2025-10-15 10:27:30,5250,mid,16.56,2,0.0,12266.84,10314.09,0.0122,0.0102,low,low,-0.0059,0,subj2
subj2_mid,2025-10-15 10:28:00,5280,mid,20.57,2,17.17,12284.02,10331.26,0.0122,0.0102,low,low,-0.0041,0,subj2
subj2_mid,2025-10-15 10:28:30,5310,mid,21.22,1,36.59,12320.61,10367.85,0.0122,0.0103,low,low,0.0054,0,subj2
subj2_mid,2025-10-15 10:29:00,5340,mid,21.98,2,59.44,12380.04,10427.29,0.0123,0.0103,low,low,0.0062,0,subj2
subj2_mid,2025-10-15 10:29:30,5370,mid,21.82,2,54.57,12434.62,10481.86,0.0123,0.0104,low,low,0.0073,0,subj2
subj2_mid,2025-10-15 10:30:00,5400,mid,15.93,1,0.0,12434.62,10462.66,0.0123,0.0104,low,low,-0.0073,0,subj2
subj2_mid,2025-10-15 10:30:30,5430,mid,19.8,3,0.0,12434.62,10461.73,0.0123,0.0104,low,low,-0.0043,0,subj2
subj2_mid,2025-10-15 10:31:00,5460,mid,20.7,2,21.0,12455.61,10482.73,0.0124,0.0104,low,low,-0.0026,0,subj2
subj2_mid,2025-10-15 10:31:30,5490,mid,21.2,2,35.99,12491.61,10518.72,0.0124,0.0104,low,low,-0.0011,0,subj2
subj2_mid,2025-10-15 10:32:00,5520,mid,19.98,1,0.0,12491.61,10518.64,0.0124,0.0104,low,low,0.0041,0,subj2
subj2_mid,2025-10-15 10:32:30,5550,mid,18.98,3,0.0,12491.61,10513.8,0.0124,0.0104,low,low,-0.0053,0,subj2
subj2_mid,2025-10-15 10:33:00,5580,mid,19.17,1,0.0,12491.61,10509.86,0.0124,0.0104,low,low,-0.0065,0,subj2
subj2_mid,2025-10-15 10:33:30,5610,mid,16.4,1,0.0,12491.61,10492.85,0.0124,0.0104,low,low,-0.0106,0,subj2
subj2_mid,2025-10-15 10:34:00,5640,mid,22.29,2,68.78,12560.39,10561.62,0.0125,0.0105,low,low,-0.0004,0,subj2
subj2_mid,2025-10-15 10:34:30,5670,mid,18.82,2,0.0,12560.39,10556.02,0.0125,0.0105,low,low,0.003,0,subj2
subj2_mid,2025-10-15 10:35:00,5700,mid,18.15,1,0.0,12560.39,10547.23,0.0125,0.0105,low,low,-0.0067,0,subj2
subj2_mid,2025-10-15 10:35:30,5730,mid,18.45,1,0.0,12560.39,10539.86,0.0125,0.0105,low,low,-0.0081,0,subj2
subj2_mid,2025-10-15 10:36:00,5760,mid,21.43,1,42.94,12603.33,10582.8,0.0125,0.0105,low,low,-0.0016,0,subj2
subj2_mid,2025-10-15 10:36:30,5790,mid,19.99,3,0.0,12603.33,10582.74,0.0125,0.0105,low,low,0.0031,0,subj2
subj2_mid,2025-10-15 10:37:00,5820,mid,22.83,1,85.01,12688.34,10667.75,0.0126,0.0106,low,low,0.0108,0,subj2
subj2_mid,2025-10-15 10:37:30,5850,mid,17.7,2,0.0,12688.34,10656.71,0.0126,0.0106,low,low,0.0057,0,subj2
subj2_mid,2025-10-15 10:38:00,5880,mid,18.37,1,0.0,12688.34,10648.9,0.0126,0.0106,low,low,0.0029,0,subj2
subj2_mid,2025-10-15 10:38:30,5910,mid,20.57,3,17.15,12705.49,10666.05,0.0126,0.0106,low,low,-0.0019,0,subj2
subj2_mid,2025-10-15 10:39:00,5940,mid,15.69,1,0.0,12705.49,10645.35,0.0126,0.0106,low,low,-0.004,0,subj2
subj2_mid,2025-10-15 10:39:30,5970,mid,17.26,1,0.0,12705.49,10632.24,0.0126,0.0105,low,low,-0.0084,0,subj2
subj2_mid,2025-10-15 10:40:00,6000,mid,17.86,1,0.0,12705.49,10621.99,0.0126,0.0105,low,low,-0.0125,0,subj2
subj2_mid,2025-10-15 10:40:30,6030,mid,19.39,4,0.0,12705.49,10619.07,0.0126,0.0105,low,low,-0.0131,0,subj2
subj2_mid,2025-10-15 10:41:00,6060,mid,19.37,1,0.0,12705.49,10616.07,0.0126,0.0105,low,low,-0.0075,0,subj2
subj2_mid,2025-10-15 10:41:30,6090,mid,22.4,1,71.92,12777.41,10687.99,0.0127,0.0106,low,low,0.0013,0,subj2
subj2_mid,2025-10-15 10:42:00,6120,mid,20.34,1,10.33,12787.74,10698.32,0.0127,0.0106,low,low,0.0117,0,subj2
subj2_mid,2025-10-15 10:42:30,6150,mid,20.58,3,17.45,12805.19,10715.77,0.0127,0.0106,low,low,0.0121,0,subj2
subj2_mid,2025-10-15 10:43:00,6180,mid,19.32,2,0.0,12805.19,10712.5,0.0127,0.0106,low,low,0.0105,0,subj2
subj2_mid,2025-10-15 10:43:30,6210,mid,15.46,2,0.0,12805.19,10690.64,0.0127,0.0106,low,low,0.0064,0,subj2
subj2_mid,2025-10-15 10:44:00,6240,mid,19.13,2,0.0,12805.19,10686.44,0.0127,0.0106,low,low,0.0003,0,subj2
subj2_mid,2025-10-15 10:44:30,6270,mid,20.93,3,28.03,12833.22,10714.47,0.0127,0.0106,low,low,-0.0005,0,subj2
subj2_mid,2025-10-15 10:45:00,6300,mid,24.86,2,145.77,12978.99,10860.24,0.0129,0.0108,low,low,0.0056,0,subj2
subj2_mid,2025-10-15 10:45:30,6330,mid,19.74,2,0.0,12978.99,10858.96,0.0129,0.0108,low,low,0.0031,0,subj2
subj2_mid,2025-10-15 10:46:00,6360,mid,23.01,1,90.29,13069.29,10949.25,0.013,0.0109,low,low,0.0063,0,subj2
subj2_mid,2025-10-15 10:46:30,6390,mid,20.76,2,22.74,13092.03,10971.99,0.013,0.0109,low,low,0.0107,0,subj2
subj2_mid,2025-10-15 10:47:00,6420,mid,23.57,3,107.09,13199.12,11079.09,0.0131,0.011,low,low,0.0162,0,subj2
subj2_mid,2025-10-15 10:47:30,6450,mid,19.76,3,0.0,13199.12,11077.9,0.0131,0.011,low,low,0.0141,0,subj2
subj2_mid,2025-10-15 10:48:00,6480,mid,20.63,2,19.04,13218.16,11096.93,0.0131,0.011,low,low,0.0111,0,subj2
subj2_mid,2025-10-15 10:48:30,6510,mid,21.26,1,37.73,13255.88,11134.66,0.0132,0.011,low,low,0.0002,0,subj2
subj2_mid,2025-10-15 10:49:00,6540,mid,20.55,2,16.6,13272.48,11151.26,0.0132,0.0111,low,low,-0.0063,0,subj2
subj2_mid,2025-10-15 10:49:30,6570,mid,17.96,2,0.0,13272.48,11141.04,0.0132,0.0111,low,low,-0.014,0,subj2
subj2_mid,2025-10-15 10:50:00,6600,mid,24.39,1,131.6,13404.08,11272.65,0.0133,0.0112,low,low,-0.0001,0,subj2
subj2_mid,2025-10-15 10:50:30,6630,mid,23.19,1,95.84,13499.93,11368.49,0.0134,0.0113,low,low,0.0004,0,subj2
subj2_mid,2025-10-15 10:51:00,6660,mid,21.56,2,46.82,13546.75,11415.31,0.0134,0.0113,low,low,0.0038,0,subj2
subj2_mid,2025-10-15 10:51:30,6690,mid,20.21,2,6.38,13553.13,11421.69,0.0134,0.0113,low,low,0.0004,0,subj2
subj2_mid,2025-10-15 10:52:00,6720,mid,18.56,2,0.0,13553.13,11414.29,0.0134,0.0113,low,low,0.0004,0,subj2
subj2_mid,2025-10-15 10:52:30,6750,mid,19.19,3,0.0,13553.13,11410.13,0.0134,0.0113,low,low,-0.0048,0,subj2
subj2_mid,2025-10-15 10:53:00,6780,mid,20.35,2,10.37,13563.5,11420.5,0.0135,0.0113,low,low,-0.0058,0,subj2
subj2_mid,2025-10-15 10:53:30,6810,mid,18.86,3,0.0,13563.5,11414.66,0.0135,0.0113,low,low,-0.008,0,subj2
subj2_mid,2025-10-15 10:54:00,6840,mid,19.36,2,0.0,13563.5,11411.39,0.0135,0.0113,low,low,-0.0099,0,subj2
subj2_mid,2025-10-15 10:54:30,6870,mid,22.22,2,66.73,13630.22,11478.11,0.0135,0.0114,low,low,-0.0119,0,subj2
subj2_mid,2025-10-15 10:55:00,6900,mid,26.1,1,183.07,13813.29,11661.18,0.0137,0.0116,low,low,0.0058,0,subj2
subj2_mid,2025-10-15 10:55:30,6930,mid,22.6,3,78.1,13891.39,11739.28,0.0138,0.0116,low,low,0.0137,0,subj2
subj2_mid,2025-10-15 10:56:00,6960,mid,21.35,1,40.58,13931.98,11779.87,0.0138,0.0117,low,low,0.016,0,subj2
subj2_mid,2025-10-15 10:56:30,6990,mid,17.8,2,0.0,13931.98,11768.23,0.0138,0.0117,low,low,0.0089,0,subj2
subj2_mid,2025-10-15 10:57:00,7020,mid,22.96,2,88.88,14020.86,11857.1,0.0139,0.0118,low,low,0.0085,0,subj2
subj2_mid,2025-10-15 10:57:30,7050,mid,24.48,1,134.39,14155.24,11991.49,0.014,0.0119,low,low,0.0105,0,subj2
subj2_mid,2025-10-15 10:58:00,7080,mid,23.02,2,90.71,14245.95,12082.2,0.0141,0.012,low,low,0.0103,0,subj2
subj2_mid,2025-10-15 10:58:30,7110,mid,23.14,3,94.28,14340.23,12176.48,0.0142,0.0121,low,low,0.0059,0,subj2
subj2_mid,2025-10-15 10:59:00,7140,mid,21.72,2,51.53,14391.76,12228.01,0.0143,0.0121,low,low,-0.0017,0,subj2
subj2_mid,2025-10-15 10:59:30,7170,mid,0.0,1,0.0,14391.76,12117.96,0.0143,0.012,low,low,-0.0434,1,subj2
subj2_heavy,2025-10-15 09:00:00,0,heavy,38.39,1,551.7,551.7,551.7,0.0005,0.0005,low,low,,0,subj2
subj2_heavy,2025-10-15 09:00:30,30,heavy,39.97,2,599.04,1150.74,1150.74,0.0011,0.0011,low,low,,0,subj2
subj2_heavy,2025-10-15 09:01:00,60,heavy,37.85,1,535.54,1686.29,1686.29,0.0017,0.0017,low,low,,0,subj2
subj2_heavy,2025-10-15 09:01:30,90,heavy,38.8,2,564.11,2250.4,2250.4,0.0022,0.0022,low,low,,0,subj2
subj2_heavy,2025-10-15 09:02:00,120,heavy,39.35,4,580.43,2830.83,2830.83,0.0028,0.0028,low,low,,0,subj2
subj2_heavy,2025-10-15 09:02:30,150,heavy,39.58,2,587.43,3418.26,3418.26,0.0034,0.0034,low,low,,0,subj2
subj2_heavy,2025-10-15 09:03:00,180,heavy,39.5,3,584.98,4003.24,4003.24,0.004,0.004,low,low,,0,subj2
subj2_heavy,2025-10-15 09:03:30,210,heavy,36.73,1,501.83,4505.07,4505.07,0.0045,0.0045,low,low,,0,subj2
subj2_heavy,2025-10-15 09:04:00,240,heavy,41.82,3,763.75,5268.82,5268.82,0.0052,0.0052,low,low,,0,subj2
subj2_heavy,2025-10-15 09:04:30,270,heavy,40.85,3,676.31,5945.12,5945.12,0.0059,0.0059,low,low,0.0064,0,subj2
subj2_heavy,2025-10-15 09:05:00,300,heavy,40.71,3,663.99,6609.11,6609.11,0.0066,0.0066,low,low,0.007,0,subj2
subj2_heavy,2025-10-15 09:05:30,330,heavy,45.12,3,1060.5,7669.61,7669.61,0.0076,0.0076,low,low,0.0182,0,subj2
subj2_heavy,2025-10-15 09:06:00,360,heavy,44.09,3,968.03,8637.64,8637.64,0.0086,0.0086,low,low,0.0208,0,subj2
subj2_heavy,2025-10-15 09:06:30,390,heavy,42.3,3,806.75,9444.4,9444.4,0.0094,0.0094,low,low,0.0196,0,subj2
subj2_heavy,2025-10-15 09:07:00,420,heavy,44.99,4,1049.36,10493.75,10493.75,0.0104,0.0104,low,low,0.0232,0,subj2
subj2_heavy,2025-10-15 09:07:30,450,heavy,47.06,3,1235.82,11729.57,11729.57,0.0116,0.0116,low,low,0.0288,0,subj2
subj2_heavy,2025-10-15 09:08:00,480,heavy,43.7,1,932.76,12662.33,12662.33,0.0126,0.0126,low,low,0.025,0,subj2
subj2_heavy,2025-10-15 09:08:30,510,heavy,50.22,3,1519.36,14181.69,14181.69,0.0141,0.0141,low,low,0.0253,0,subj2
subj2_heavy,2025-10-15 09:09:00,540,heavy,48.63,3,1376.48,15558.17,15558.17,0.0154,0.0154,low,low,0.0285,0,subj2
subj2_heavy,2025-10-15 09:09:30,570,heavy,52.17,1,1694.86,17253.03,17253.03,0.0171,0.0171,low,low,0.0332,0,subj2
subj2_heavy,2025-10-15 09:10:00,600,heavy,53.89,3,1850.1,19103.12,19103.12,0.019,0.019,low,low,0.0363,0,subj2
subj2_heavy,2025-10-15 09:10:30,630,heavy,49.05,2,1414.18,20517.31,20517.31,0.0204,0.0204,low,low,0.0349,0,subj2
subj2_heavy,2025-10-15 09:11:00,660,heavy,50.78,4,1569.98,22087.29,22087.29,0.0219,0.0219,low,low,0.0329,0,subj2
subj2_heavy,2025-10-15 09:11:30,690,heavy,50.62,3,1555.93,23643.22,23643.22,0.0235,0.0235,low,low,0.0238,0,subj2
subj2_heavy,2025-10-15 09:12:00,720,heavy,54.6,2,1913.67,25556.89,25556.89,0.0254,0.0254,low,low,0.0247,0,subj2
subj2_heavy,2025-10-15 09:12:30,750,heavy,53.25,3,1792.57,27349.46,27349.46,0.0271,0.0271,low,low,0.0238,0,subj2
subj2_heavy,2025-10-15 09:13:00,780,heavy,56.07,3,2046.23,29395.7,29395.7,0.0292,0.0292,low,low,0.018,0,subj2
subj2_heavy,2025-10-15 09:13:30,810,heavy,55.17,4,1965.65,31361.34,31361.34,0.0311,0.0311,low,low,0.0201,0,subj2
subj2_heavy,2025-10-15 09:14:00,840,heavy,56.36,3,2072.46,33433.81,33433.81,0.0332,0.0332,low,low,0.0188,0,subj2
subj2_heavy,2025-10-15 09:14:30,870,heavy,55.04,2,1954.04,35387.85,35387.85,0.0351,0.0351,low,low,0.0199,0,subj2
subj2_heavy,2025-10-15 09:15:00,900,heavy,53.31,3,1797.81,37185.65,37185.65,0.0369,0.0369,low,low,0.0205,0,subj2
subj2_heavy,2025-10-15 09:15:30,930,heavy,40.42,1,637.55,37823.2,37823.2,0.0375,0.0375,low,low,-0.0129,0,subj2
subj2_heavy,2025-10-15 09:16:00,960,heavy,40.06,2,605.24,38428.44,38428.44,0.0381,0.0381,low,low,-0.0396,0,subj2
subj2_heavy,2025-10-15 09:16:30,990,heavy,41.33,3,719.7,39148.14,39148.14,0.0388,0.0388,low,low,-0.06,0,subj2
subj2_heavy,2025-10-15 09:17:00,1020,heavy,37.76,3,532.7,39680.83,39680.83,0.0394,0.0394,low,low,-0.0743,0,subj2
subj2_heavy,2025-10-15 09:17:30,1050,heavy,38.6,3,558.02,40238.86,40238.86,0.0399,0.0399,low,low,-0.0833,0,subj2
subj2_heavy,2025-10-15 09:18:00,1080,heavy,39.06,3,571.87,40810.73,40810.73,0.0405,0.0405,low,low,-0.0792,0,subj2
subj2_heavy,2025-10-15 09:18:30,1110,heavy,39.88,2,596.32,41407.05,41407.05,0.0411,0.0411,low,low,-0.0688,0,subj2
subj2_heavy,2025-10-15 09:19:00,1140,heavy,43.7,3,933.33,42340.38,42340.38,0.042,0.042,low,low,-0.0426,0,subj2
subj2_heavy,2025-10-15 09:19:30,1170,heavy,44.4,3,995.81,43336.2,43336.2,0.043,0.043,low,low,-0.0129,0,subj2
subj2_heavy,2025-10-15 09:20:00,1200,heavy,41.01,4,690.88,44027.08,44027.08,0.0437,0.0437,low,low,0.011,0,subj2
subj2_heavy,2025-10-15 09:20:30,1230,heavy,37.22,3,516.63,44543.71,44543.71,0.0442,0.0442,low,low,0.0044,0,subj2
subj2_heavy,2025-10-15 09:21:00,1260,heavy,37.2,2,516.02,45059.73,45059.73,0.0447,0.0447,low,low,-0.0018,0,subj2
subj2_heavy,2025-10-15 09:21:30,1290,heavy,43.71,2,934.34,45994.07,45994.07,0.0456,0.0456,low,low,0.0078,0,subj2
subj2_heavy,2025-10-15 09:22:00,1320,heavy,39.45,3,583.55,46577.62,46577.62,0.0462,0.0462,low,low,0.0008,0,subj2
subj2_heavy,2025-10-15 09:22:30,1350,heavy,41.51,3,735.78,47313.4,47313.4,0.0469,0.0469,low,low,-0.0013,0,subj2
subj2_heavy,2025-10-15 09:23:00,1380,heavy,42.69,2,842.21,48155.61,48155.61,0.0478,0.0478,low,low,-0.0013,0,subj2
subj2_heavy,2025-10-15 09:23:30,1410,heavy,36.16,3,484.65,48640.26,48640.26,0.0483,0.0483,low,low,-0.013,0,subj2
subj2_heavy,2025-10-15 09:24:00,1440,heavy,44.02,3,961.73,49601.99,49601.99,0.0492,0.0492,low,low,-0.0003,0,subj2
subj2_heavy,2025-10-15 09:24:30,1470,heavy,39.11,2,573.2,50175.19,50175.19,0.0498,0.0498,low,low,0.0049,0,subj2
subj2_heavy,2025-10-15 09:25:00,1500,heavy,39.11,2,573.38,50748.56,50748.56,0.0503,0.0503,low,low,0.0047,0,subj2
subj2_heavy,2025-10-15 09:25:30,1530,heavy,36.42,2,492.52,51241.09,51241.09,0.0508,0.0508,low,low,-0.0081,0,subj2
subj2_heavy,2025-10-15 09:26:00,1560,heavy,39.79,3,593.69,51834.77,51834.77,0.0514,0.0514,low,low,-0.0144,0,subj2
subj2_heavy,2025-10-15 09:26:30,1590,heavy,41.32,3,718.83,52553.6,52553.6,0.0521,0.0521,low,low,-0.0046,0,subj2
subj2_heavy,2025-10-15 09:27:00,1620,heavy,38.34,1,550.13,53103.73,53103.73,0.0527,0.0527,low,low,-0.0086,0,subj2
subj2_heavy,2025-10-15 09:27:30,1650,heavy,36.65,2,499.54,53603.27,53603.27,0.0532,0.0532,low,low,-0.0108,0,subj2
subj2_heavy,2025-10-15 09:28:00,1680,heavy,40.97,3,686.97,54290.24,54290.24,0.0539,0.0539,low,low,-0.0004,0,subj2
subj2_heavy,2025-10-15 09:28:30,1710,heavy,43.59,3,922.87,55213.11,55213.11,0.0548,0.0548,low,low,0.0008,0,subj2
subj2_heavy,2025-10-15 09:29:00,1740,heavy,43.95,3,955.7,56168.81,56168.81,0.0557,0.0557,low,low,0.0172,0,subj2
subj2_heavy,2025-10-15 09:29:30,1770,heavy,38.82,4,564.57,56733.39,56733.39,0.0563,0.0563,low,low,0.0134,0,subj2
subj2_heavy,2025-10-15 09:30:00,1800,heavy,38.58,2,557.42,57290.8,57290.8,0.0568,0.0568,low,low,0.0093,0,subj2
subj2_heavy,2025-10-15 09:30:30,1830,heavy,41.14,2,702.68,57993.49,57993.49,0.0575,0.0575,low,low,0.004,0,subj2
subj2_heavy,2025-10-15 09:31:00,1860,heavy,36.94,2,508.05,58501.54,58501.54,0.058,0.058,low,low,-0.0033,0,subj2
subj2_heavy,2025-10-15 09:31:30,1890,heavy,41.33,3,719.93,59221.46,59221.46,0.0588,0.0588,low,low,0.002,0,subj2
subj2_heavy,2025-10-15 09:32:00,1920,heavy,39.19,4,575.66,59797.12,59797.12,0.0593,0.0593,low,low,-0.0033,0,subj2
subj2_heavy,2025-10-15 09:32:30,1950,heavy,38.85,1,565.38,60362.5,60362.5,0.0599,0.0599,low,low,-0.0133,0,subj2
subj2_heavy,2025-10-15 09:33:00,1980,heavy,38.59,3,557.77,60920.27,60920.27,0.0604,0.0604,low,low,-0.0151,0,subj2
subj2_heavy,2025-10-15 09:33:30,2010,heavy,39.14,3,574.2,61494.47,61494.47,0.061,0.061,low,low,-0.0091,0,subj2
subj2_heavy,2025-10-15 09:34:00,2040,heavy,40.6,3,654.24,62148.71,62148.71,0.0617,0.0617,low,low,0.0022,0,subj2
subj2_heavy,2025-10-15 09:34:30,2070,heavy,43.17,3,885.62,63034.32,63034.32,0.0625,0.0625,low,low,0.0081,0,subj2
subj2_heavy,2025-10-15 09:35:00,2100,heavy,38.63,2,558.97,63593.3,63593.3,0.0631,0.0631,low,low,0.0034,0,subj2
subj2_heavy,2025-10-15 09:35:30,2130,heavy,39.62,2,588.47,64181.77,64181.77,0.0637,0.0637,low,low,0.0063,0,subj2
subj2_heavy,2025-10-15 09:36:00,2160,heavy,42.47,3,821.98,65003.74,65003.74,0.0645,0.0645,low,low,0.0055,0,subj2
subj2_heavy,2025-10-15 09:36:30,2190,heavy,39.27,2,578.16,65581.9,65581.9,0.0651,0.0651,low,low,0.0065,0,subj2
subj2_heavy,2025-10-15 09:37:00,2220,heavy,39.63,3,588.95,66170.85,66170.85,0.0656,0.0656,low,low,0.0042,0,subj2
subj2_heavy,2025-10-15 09:37:30,2250,heavy,41.49,2,734.5,66905.36,66905.36,0.0664,0.0664,low,low,0.0044,0,subj2
subj2_heavy,2025-10-15 09:38:00,2280,heavy,38.86,3,565.77,67471.13,67471.13,0.0669,0.0669,low,low,-0.0019,0,subj2
subj2_heavy,2025-10-15 09:38:30,2310,heavy,40.23,1,621.07,68092.2,68092.2,0.0676,0.0676,low,low,-0.0045,0,subj2
subj2_heavy,2025-10-15 09:39:00,2340,heavy,37.28,3,518.27,68610.48,68610.48,0.0681,0.0681,low,low,-0.0097,0,subj2
subj2_heavy,2025-10-15 09:39:30,2370,heavy,40.38,1,634.02,69244.49,69244.49,0.0687,0.0687,low,low,-0.0023,0,subj2
subj2_heavy,2025-10-15 09:40:00,2400,heavy,38.51,4,555.28,69799.77,69799.77,0.0692,0.0692,low,low,-0.0071,0,subj2
subj2_heavy,2025-10-15 09:40:30,2430,heavy,41.04,4,693.66,70493.44,70493.44,0.0699,0.0699,low,low,-0.0052,0,subj2
subj2_heavy,2025-10-15 09:41:00,2460,heavy,39.12,2,573.66,71067.1,71067.1,0.0705,0.0705,low,low,-0.001,0,subj2
subj2_heavy,2025-10-15 09:41:30,2490,heavy,39.45,2,583.49,71650.58,71650.58,0.0711,0.0711,low,low,-0.0019,0,subj2
